curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,genre
Grey,25.94,Navy,11.64,Grey,2.61,"플래시 사진, 속눈썹, 몸짓, 검정색과 흰색, 스타일, 행복하다, 단색화, 흑백 사진, 이벤트, 오락",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,사랑이었나봐,,SOMDEF,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"플래시 사진, 속눈썹, 몸짓, 검정색과 흰색, 스타일, 행복하다, 단색화, 흑백 사진, 이벤트, 오락",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,영원을 바라요,,장재성,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"플래시 사진, 속눈썹, 몸짓, 검정색과 흰색, 스타일, 행복하다, 단색화, 흑백 사진, 이벤트, 오락",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,We're in Luv,,레몬시티,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,오늘 하루도 고생했어,,DOKO,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,우리들의 블루스,,임영웅,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,너라서,,한지훈,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,기억의 끝자락에서 너를 다시 만나다,,정고래,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,그대를 원해요,,김송연,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,도화지,,curr,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,나의 청춘은,,정오월,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"말뿐인, 눈썹, 눈, 창문, 플래시 사진, 검정색과 흰색, 스타일, 하늘, 행복하다, 속눈썹",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,이번 겨울까지만 사랑할게,,DOKO,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,You Got It,,Vedo,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Love Quotes,,Jenevieve,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Selfish,,Vedo,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Red Flags,,Rahky,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Pull Over,,Vedo,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,USC,,Chikoruss,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,In 2 Deep,,Chikoruss,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,figured u out,,thuy,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Computer Luv,,Vedo,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,LINK UP,,Avenoir,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"물, 액체, 자연 속의 사람들, 하늘빛, 몸짓, 행복하다, 폰트, 플래시 사진, 호수, 바람파",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Grateful,,Mahalia,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Candy,,SURL,인디
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,2월,,쏜애플,록/메탈
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,조깅,,LUCY,록/메탈
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,NO PAIN,,실리카겔,인디
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Dry Flower,,SURL,인디
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,COSMOS,,정종인,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"구름, 하늘, 식물, 자연 경관, 나무, 토지, 여가, 잔디, 목초지, 자연 속의 사람들",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,꿈,,태연,발라드
Black,73.18,Pink,7.63,Black,4.78,"물, 하늘, 가지다, 보트, 태양 모자, 폰트, 행복하다, 호수, 여행하다, 휴양",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,LAST GOODBYE,,sunkis,기타
Black,73.18,Pink,7.63,Black,4.78,"물, 하늘, 가지다, 보트, 태양 모자, 폰트, 행복하다, 호수, 여행하다, 휴양",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,better,,MICO,POP
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,with me,,0WAVE,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Why,,Hoody,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,네번째 손가락,,SHIRT,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,안녕히,,Hoody,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Better Days,,JUNNY,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,바빠,,한철,랩/힙합
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,VESSEL ),,KA!ROS,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,비겁하게,,NAGASAWA,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,그랬으면 좋겠어 ),,Ezzle,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Flow ),,시엔,R&B
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Baghead,,한철,랩/힙합
Black,73.18,Pink,7.63,Black,4.78,"플래시 사진, 드레스, 소매, 조명, 몸짓, 자동차 디자인, 행복하다, 폰트, 흑발, 백라이트",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Parasol Love,,Shyun,R&B
Black,73.18,Pink,7.63,Black,4.78,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,All 4 Nothing,,Lauv,POP
Black,73.18,Pink,7.63,Black,4.78,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,dna,,LANY,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Changes,,Lauv,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,cowboy in LA,,LANY,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Love U Like That,,Lauv,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Paris in the Rain,,Lauv,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Mirror,,Maximillian,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Malibu Nights,,LANY,기타
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Thick And Thin,,LANY,기타
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Tempo,,Valley,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Kids Are Born Stars,,Lauv,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Alonica,,LANY,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Move,,DNCE,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,SOCIETY,,Valley,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Mine,,Lauv,POP
Black,19.14,Grey,8.4,Grey,7.02,"물, 하늘, 창문, 플래시 사진, 행복하다, 폰트, 수평선, 자연 속의 사람들, 침착한, 목재",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Purpose,,Etham,POP
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,집중이 안 될 때,,이구이,인디
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,unlucky,,아이유,록/메탈
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,나의 X에게,,경서,발라드
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,SONATA,,PL,R&B
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,orange,,콜린,R&B
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,그라데이션,,10CM,인디
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,칵테일 사랑,,경서,발라드
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,Love story,,볼빨간사춘기,인디
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,Unlock,,차다빈,R&B
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,Parasol Love,,Shyun,R&B
Black,19.14,Grey,8.4,Grey,7.02,"어깨, 식물, 플래시 사진, 소매, 나무, 자연 속의 사람들, 흑발, 보석류, 긴 머리, 잔디",나른한요즘날씨에들으면기분이좋아지는국내음악,안녕프로젝트,,김규리,재즈
