curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,We're in Luv,,레몬시티
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,오늘 하루도 고생했어,,DOKO
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,우리들의 블루스,,임영웅
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,너라서,,한지훈
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,기억의 끝자락에서 너를 다시 만나다,,정고래
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,그대를 원해요,,김송연
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,도화지,,curr
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,나의 청춘은,,정오월
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,이번 겨울까지만 사랑할게,,DOKO
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,You Got It,,Vedo
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Love Quotes,,Jenevieve
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Selfish,,Vedo
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Red Flags,,Rahky
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Pull Over,,Vedo
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,USC,,Chikoruss
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,In 2 Deep,,Chikoruss
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,figured u out,,thuy
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Computer Luv,,Vedo
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,LINK UP,,Avenoir
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Grateful,,Mahalia
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Candy,,SURL
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,2월,,쏜애플
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,조깅,,LUCY
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,NO PAIN,,실리카겔
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Dry Flower,,SURL
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,COSMOS,,정종인
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,꿈,,태연
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,LAST GOODBYE,,sunkis
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,better,,MICO
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,with me,,0WAVE
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Why,,Hoody
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,네번째 손가락,,SHIRT
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,안녕히,,Hoody
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Better Days,,JUNNY
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,바빠,,한철
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,VESSEL ),,KA!ROS
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,비겁하게,,NAGASAWA
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,그랬으면 좋겠어 ),,Ezzle
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Flow ),,시엔
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Baghead,,한철
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Parasol Love,,Shyun
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,All 4 Nothing,,Lauv
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,dna,,LANY
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Changes,,Lauv
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,cowboy in LA,,LANY
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Love U Like That,,Lauv
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Paris in the Rain,,Lauv
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Mirror,,Maximillian
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Malibu Nights,,LANY
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Thick And Thin,,LANY
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Tempo,,Valley
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Kids Are Born Stars,,Lauv
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Alonica,,LANY
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Move,,DNCE
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,SOCIETY,,Valley
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Mine,,Lauv
Black,19.14,Grey,8.4,Grey,7.02,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']",??인생팝송 ! 다시들어도너무좋은팝송모음 | BestPopularSongs,Purpose,,Etham
