,Unnamed: 0,이미지,제목,가수,곡명,이미지색감,색감비율
34237,34237,img.youtube.com/vi/2YZrTbFxams/maxresdefault.jpg,"오늘도 고생했어, 그래서 준비했어 이 팝송",Bryce Xavier,Fall in Love Again,"[196, 193, 233]",25.486436631944443
34240,34240,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,━━━━━━━━●─── PUBLIC,Splash  ,"[148, 119, 184]",36.57595486111111
34243,34243,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Ori Rose,A.S.A.G  ,"[148, 118, 184]",36.579318576388886
34246,34246,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Brandon Mig,Driving In The City  ,"[148, 118, 184]",36.58148871527778
34249,34249,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Foley,Cola  ,"[148, 119, 184]",36.54578993055556
34252,34252,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Maxine,"I Like U, But I Love Me","[148, 119, 184]",36.576171875
34255,34255,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Chris Burton,Young  ,"[148, 119, 184]",36.54600694444444
34258,34258,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Doja Cat,Kiss Me More   ,"[148, 119, 184]",36.54600694444444
34261,34261,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,RAYE,Love Of Your Life,"[148, 118, 184]",36.579318576388886
34264,34264,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Audrey Mika,Just Friends,"[148, 118, 184]",36.58148871527778
34267,34267,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Jeremy Zucker,supercuts,"[148, 119, 184]",36.576171875
34270,34270,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,PUBLIC,Honey In The Summer,"[148, 119, 184]",36.54600694444444
34273,34273,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,John Mayer,New Light  ,"[148, 119, 184]",36.576171875
34276,34276,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,BENEE,Kool,"[148, 119, 184]",36.54600694444444
34279,34279,img.youtube.com/vi/FlN9fzEIxjQ/maxresdefault.jpg,이 날씨에 귀라도 시원해서 다행이야..,Annika Wells,Fuck Being Sober,"[148, 119, 184]",36.54600694444444
34282,34282,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,━━━━━━━━●─── dosii,lovememore.,"[225, 106, 144]",35.052517361111114
34285,34285,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,PL,네가 생각나,"[225, 106, 144]",35.052517361111114
34288,34288,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,싱크로니시티,니가 없이도 난 잘 지내,"[225, 106, 144]",35.052517361111114
34291,34291,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,WH3N,비밀,"[225, 106, 144]",35.052517361111114
34294,34294,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,싱크로니시티,"아직, 이별","[225, 106, 144]",35.155924479166664
34297,34297,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,HYNN,그대 없이 그대와,"[225, 106, 144]",35.052517361111114
34300,34300,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,싱크로니시티,너에게 부르는 노래 ,"[225, 106, 144]",35.155924479166664
34303,34303,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,식케이,랑데뷰 ,"[225, 106, 144]",35.052517361111114
34306,34306,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,MELOH,Droppa ,"[225, 106, 144]",35.155924479166664
34309,34309,img.youtube.com/vi/_f4rd55TlL4/maxresdefault.jpg,새벽 감성에 생각나는 국내 음악,송이한,밝게 빛나는 별이 되어 비춰줄게,"[225, 106, 144]",35.155924479166664
34312,34312,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",━━━━━━━━●─── Alex Holtti,Piece Of You  ,"[63, 114, 243]",35.35427517361111
34315,34315,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Anthony Watts,wave  ,"[63, 114, 243]",35.35731336805556
34318,34318,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Ethan Dufault,Signs  ,"[63, 114, 243]",35.35427517361111
34321,34321,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",The Millennial club,Complicated/Overrated,"[63, 114, 243]",35.35427517361111
34324,34324,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Alexander Oscar,Complicated  ,"[63, 114, 243]",35.35427517361111
34327,34327,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",The Millennial Club,feel the same,"[63, 114, 243]",35.35427517361111
34330,34330,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Jake Miller,Click  ,"[63, 114, 243]",35.35427517361111
34333,34333,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Fiji Blue,Affection  ,"[63, 114, 243]",35.35427517361111
34336,34336,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Conor Matthews,Take All Night,"[63, 114, 243]",35.35427517361111
34339,34339,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Bren Joy,Insecure   ,"[63, 114, 243]",35.35101996527778
34342,34342,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Blake Rose,Lost,"[63, 114, 243]",35.35427517361111
34345,34345,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Alex Holtti,Cold Hearted,"[63, 114, 243]",35.35427517361111
34348,34348,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Virginia To Vegas,Palm Springs,"[63, 114, 243]",35.35427517361111
34351,34351,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",John Mayer,New Light  ,"[63, 114, 243]",35.35427517361111
34354,34354,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Annika Wells,Love Sucks,"[63, 114, 243]",35.35427517361111
34357,34357,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",JC Stewart,Break My Heart  ,"[63, 114, 243]",35.35427517361111
34360,34360,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",Fiji Blue,Space Makes Me Sad,"[63, 114, 243]",35.35427517361111
34363,34363,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",John K,Chill  ,"[63, 114, 243]",35.35427517361111
34366,34366,img.youtube.com/vi/6F2yjj6JvGM/maxresdefault.jpg,"☀️이쁜 노을, 바다를 보면서 꼭 들어야 할 팝송",John K,fool alone,"[63, 114, 243]",35.35427517361111
34369,34369,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,쿠기,Pipe Down!   ,"[53, 44, 62]",22.85894097222222
34372,34372,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,박재범,WORLDWIDE   ,"[53, 44, 62]",22.863932291666668
34375,34375,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,사이먼 도미닉,ya ain't gang   ,"[53, 44, 62]",22.87109375
34378,34378,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,스윙스,Shit Is Real    ,"[53, 44, 62]",22.87109375
34381,34381,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,식케이,NO HOOK ,"[53, 44, 62]",22.85894097222222
34384,34384,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,깡,Official Remix,"[53, 44, 62]",22.87109375
34387,34387,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,pH-1,"BLAME MY CIRCLE (Feat. JUSTHIS, Owen","[53, 44, 62]",22.86360677083333
34390,34390,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,기리보,wewantourmoneyback ,"[53, 44, 62]",22.85894097222222
34393,34393,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,사이먼 도미닉,GOTT ,"[53, 44, 62]",22.86447482638889
34396,34396,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,수퍼비,5 Gawd   ,"[53, 44, 62]",22.864366319444446
34399,34399,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,사이먼 도미닉,DAx4,"[53, 44, 62]",22.87250434027778
34402,34402,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,사이먼 도미닉,make her dance     ,"[53, 44, 62]",22.85894097222222
34405,34405,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,pH-1,주황색 ,"[53, 44, 62]",22.862630208333336
34408,34408,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,Ash-B,BOOTY    ,"[53, 44, 62]",22.86447482638889
34411,34411,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 ""","기리보이, NO:EL , 블랙넛 , 양홍원 ,저스디스 , Jvcki Wai , Kid Milli , 스윙스 , 한요한",IMJMWDP   ,"[53, 44, 62]",22.85894097222222
34414,34414,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 ""","릴보이, 원슈타인, 미란이",HEAT,"[53, 44, 62]",22.863389756944443
34417,34417,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,QM,돈숨,"[53, 44, 62]",22.85894097222222
34420,34420,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,지코,No you can't,"[53, 44, 62]",22.85894097222222
34423,34423,img.youtube.com/vi/1CZm6J61cEg/maxresdefault.jpg,"운동, 헬스할 때 들어야 할 "" 1시간 동안 전투력 상승 국내 힙합 """,쿠기,WII,"[53, 44, 62]",22.863172743055557
34426,34426,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,JakeMiller,Click  ,"[135, 142, 142]",25.946180555555557
34429,34429,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Peder Elias,Best Friend  ,"[135, 142, 142]",25.9423828125
34432,34432,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,"Sandro Cavazza, Georgia Ku",Love To Lose  ,"[135, 142, 142]",25.9384765625
34435,34435,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Peder Elias,Loving You Girl   ,"[135, 142, 142]",25.946180555555557
34438,34438,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Peder Elias,Easy  ,"[135, 142, 142]",25.897352430555557
34441,34441,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Conor Matthews,Older  ,"[135, 142, 142]",25.946180555555557
34444,34444,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Josef Salvat,in the afternoon  ,"[135, 142, 142]",25.958984375
34447,34447,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Jack & Jack,Beg  ,"[135, 142, 142]",25.946180555555557
34450,34450,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Isac Elliot,What About Me  ,"[135, 142, 142]",25.946180555555557
34453,34453,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,Chris James,No Coffee  ,"[135, 142, 142]",25.946180555555557
34456,34456,img.youtube.com/vi/pdbGoUrFjhM/maxresdefault.jpg,여행 갈 때 꼭 챙겨가야 할 플리! +음색 깡패,"Adam Turley, Josh Mac",Pure Bliss  ,"[135, 142, 142]",25.946180555555557
34459,34459,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,━━━━━━━━●─── 브레이브걸스,치맛바람 ,"[134, 134, 134]",16.962962962962962
34462,34462,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,Weekly, After School ,"[134, 134, 134]",16.962962962962962
34465,34465,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,브레이브걸스,운전만해,"[134, 134, 134]",16.962962962962962
34468,34468,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,WINNER,REALLY REALLY,"[134, 134, 134]",16.962962962962962
34471,34471,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,뎁트,Summer Blue  ,"[134, 134, 134]",16.962962962962962
34474,34474,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,WINNER,ISLAND,"[134, 134, 134]",16.962962962962962
34477,34477,img.youtube.com/vi/ENjyqzvoh18/maxresdefault.jpg,여름과 어울리는 핫 한 국내음악,숀,Way Back Home,"[134, 134, 134]",16.962962962962962
34480,34480,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,"━━━━━━━━●─── Yung Bae, Wiz Khalifa, bbno$ , MAX",BadBoy ,"[197, 202, 210]",26.751736111111114
34483,34483,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Jacob Sartorius,Better With You ,"[197, 202, 210]",26.751736111111114
34486,34486,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,"Ed Sheeran, Justin Bieber",I Don't Care ,"[197, 202, 210]",26.751736111111114
34489,34489,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Lennon Stella,Summer Feelings  ,"[197, 202, 210]",26.751736111111114
34492,34492,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Dua Lipa,Levitating  ,"[197, 202, 210]",26.75238715277778
34495,34495,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Dawin,Bikini Body  ,"[197, 202, 210]",26.754014756944443
34498,34498,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,DNCE,Cake By The Ocean,"[197, 202, 210]",26.751736111111114
34501,34501,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,blackbear,hot girl bummer ,"[197, 202, 210]",26.751736111111114
34504,34504,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Kid Ink,Body Language ,"[197, 202, 210]",26.751736111111114
34507,34507,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Austin Mahone,So Good,"[197, 202, 210]",26.747612847222225
34510,34510,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,Jonas Blue,Mama  ,"[197, 202, 210]",26.751736111111114
34513,34513,img.youtube.com/vi/SlN1WIXxuvg/maxresdefault.jpg,‍♂️여름을 시원하게 보낼 수 있는 팝송,HOZONE,Wide Awake,"[197, 202, 210]",26.75238715277778
34516,34516,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Conan Gray,Maniac ,"[58, 55, 55]",30.627061631944446
34519,34519,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Alexander Oscar,Bad Intentions ,"[58, 55, 55]",30.6240234375
34522,34522,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Jake Miller,Rumors ,"[58, 55, 55]",30.62282986111111
34525,34525,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Olly Murs,Stevie Knows ,"[58, 55, 55]",30.62109375
34528,34528,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,MKTO,Classic,"[58, 55, 55]",30.641276041666664
34531,34531,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Justin Timberlake,CAN'T STOP THE FEELING!,"[58, 55, 55]",30.62445746527778
34534,34534,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Ed Sheeran,Shape of You ,"[58, 55, 55]",30.626844618055557
34537,34537,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Galantis,Satisfied ,"[58, 55, 55]",30.627061631944446
34540,34540,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Maroon 5,Moves Like Jagger,"[59, 55, 55]",30.66351996527778
34543,34543,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Maroon 5,One More Night ,"[58, 55, 55]",30.62163628472222
34546,34546,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Justin Bieber,Yummy ,"[58, 55, 55]",30.6240234375
34549,34549,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Maroon 5,Sugar ,"[58, 55, 55]",30.6240234375
34552,34552,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Mount Cashmore,Love You More ,"[59, 55, 55]",30.671875
34555,34555,img.youtube.com/vi/wiMuBIpNg6o/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송 #2,Ed Sheeran,South of the Border ,"[58, 55, 55]",30.639756944444446
